# Postprocessed results of turbulent pipe flow 
# Reynolds stress transporation term: k 
# ------------------------------------------------------------------
# uTau = 0.0241079 
# nu = 1.20482e-05 
# ------------------------------------------------------------------
# r	 1-r	 y+	 production	 Turbulent_Transport	 Viscous_Transport	  Pressure_Strain	 Pressure_Transport	 Viscous_Dissipation	 
# ------------------------------------------------------------------
1	0	0	1.45147035024573e-43	-2.61578032018154e-06	0.262228942644116	0	5.76085281483633e-05	-0.267411234166522
0.999955187634167	4.48123658329802e-05	0.0898253386646465	7.66590318084217e-07	3.37075854528220e-06	0.259021291144829	0	0.00214108001963810	-0.263107232405572
0.999902564001706	9.74359982940376e-05	0.195308178494976	7.96413657421696e-06	2.09752461890577e-05	0.253816277276978	0	0.00448349136811629	-0.258478916186600
0.999842130928339	0.000157869071661043	0.316444859873703	3.42676434291324e-05	7.80153150010442e-05	0.246517969219749	0	0.00692557422738847	-0.253663136635714
0.999773890361304	0.000226109638695959	0.453231479607750	0.000101913060895021	0.000217532341278877	0.238989576204094	0	0.00938821454066758	-0.248779412345186
0.999697844369260	0.000302155630739986	0.605663891118961	0.000246224984272061	0.000506135851308901	0.231293423081790	0	0.0117956215539113	-0.243921354073160
0.999613995142192	0.000386004857808042	0.773737704633485	0.000519584754612867	0.00103906216700040	0.223408390838167	0	0.0140786850554013	-0.239150398473037
0.999522344991310	0.000477655008690014	0.957448287384738	0.000995579121221946	0.00194273507981673	0.215216901645244	0	0.0161778085795977	-0.234491457839710
0.999422896348953	0.000577103651047017	1.15679076380634	0.00177287095001646	0.00337212583274019	0.206500881821635	0	0.0180450488019225	-0.229931081183645
0.999315651768484	0.000684348231515974	1.37176001574176	0.00297810103764441	0.00549987801862721	0.196951334222387	0	0.0196454297320451	-0.225419187909844
0.999200613924187	0.000799386075812980	1.60235068265148	0.00476690541713983	0.00849490693153076	0.186195533563575	0	0.0209573594296341	-0.220875618252471
0.999077785611161	0.000922214388838993	1.84855716182489	0.00732198641654010	0.0124903941142605	0.173843224876933	0	0.0219721678998468	-0.216202300171715
0.998947169745211	0.00105283025478897	2.11037360859901	0.0108471987365624	0.0175445755916919	0.159548643457554	0	0.0226928582689173	-0.211300609828781
0.998808769362744	0.00119123063725601	2.38779393656726	0.0155568898262054	0.0236014828403463	0.143079824967278	0	0.0231322238079398	-0.206091788110221
0.998662587620649	0.00133741237935103	2.68081181781935	0.0216603121624990	0.0304613294639744	0.124382452170397	0	0.0233105311461671	-0.200536717858040
0.998508627796193	0.00149137220380702	2.98942068315023	0.0293417713796112	0.0377701862266868	0.103624265126836	0	0.0232529972705133	-0.194650687900827
0.998346893286899	0.00165310671310104	3.31361372230470	0.0387381597088390	0.0450354507973049	0.0812087632030171	0	0.0229872935979801	-0.188509394227050
0.998177387610434	0.00182261238956605	3.65338388420148	0.0499164359699886	0.0516680722030099	0.0577530233815602	0	0.0225412941518138	-0.182244261232955
0.998000114404488	0.00199988559551201	4.00872387717602	0.0628542028803712	0.0570461645130164	0.0340321664473584	0	0.0219412471512695	-0.176027633842926
0.997815077426654	0.00218492257334602	4.37962616922126	0.0774265894053624	0.0605894756135367	0.0109000194363892	0	0.0212104936275425	-0.170050704083833
0.997622280554307	0.00237771944569298	4.76608298822959	0.0934020719587282	0.0618316561850910	-0.0108000724710450	0	0.0203687891539602	-0.164498516461718
0.997421727784479	0.00257827221552098	5.16808632224403	0.110448721360584	0.0604779485883541	-0.0303194500437005	0	0.0194322138452392	-0.159526711299319
0.997213423233732	0.00278657676626803	5.58562791971243	0.128150851665419	0.0564393227584510	-0.0470709275128771	0	0.0184135908364344	-0.155243876957117
0.996997371138035	0.00300262886196501	6.01869928973380	0.146034478839659	0.0498390669219451	-0.0606703242569115	0	0.0173232829421831	-0.151701853944707
0.996773575852631	0.00322642414736896	6.46729170232555	0.163598692870368	0.0409930209134163	-0.0709502564282754	0	0.0161702068751551	-0.148894555048895
0.996542041851904	0.00345795814809602	6.93139618868995	0.180349258228421	0.0303688618735658	-0.0779485341989139	0	0.0149628962832864	-0.146764279353820
0.996302773729253	0.00369722627074698	7.41100354146576	0.195830609616378	0.0185324225737915	-0.0818769608879697	0	0.0137104584173735	-0.145213401640425
0.996055776196952	0.00394422380304804	7.90610431501042	0.209652881744205	0.00608975715789705	-0.0830780557017952	0	0.0124233017776673	-0.144118836052498
0.995801054086013	0.00419894591398695	8.41668882567292	0.221511557187566	-0.00636719545186371	-0.0819773140830986	0	0.0111135567813879	-0.143346770165159
