# Postprocessed results of turbulent pipe flow 
# Reynolds stress transporation term: k 
# ------------------------------------------------------------------
# uTau = 0.0241079 
# nu = 1.20482e-05 
# ------------------------------------------------------------------
# r	 1-r	 y+	 production	 Turbulent_Transport	 Viscous_Transport	  Pressure_Strain	 Pressure_Transport	 Viscous_Dissipation	 
# ------------------------------------------------------------------
1	0	0	3.29856300806681e-38	-7.60199672555465e-08	0.000449737807706796	-0.144429429702145	0.144587118571481	2.19947943629253e-21
0.999955187634167	4.48123658329802e-05	0.0898253386646465	1.07018249148609e-08	9.33361748722027e-08	0.000773062436597065	-0.144020768656923	0.143746777938313	-0.000384782592830229
0.999902564001706	9.74359982940376e-05	0.195308178494976	2.31365959222205e-07	9.05364514132644e-07	0.00132144238421054	-0.143004258209176	0.142483889254818	-0.000856867552571966
0.999842130928339	0.000157869071661043	0.316444859873703	1.53501730984185e-06	4.59551413067293e-06	0.00215953503285856	-0.141203512005496	0.140397446707600	-0.00142369758205948
0.999773890361304	0.000226109638695959	0.453231479607750	6.18959707149696e-06	1.63067867527659e-05	0.00313692374496130	-0.138470316553422	0.137333853551391	-0.00209166931083789
0.999697844369260	0.000302155630739986	0.605663891118961	1.88255108758431e-05	4.59982542009571e-05	0.00425387356808458	-0.134698792344329	0.133176939485465	-0.00286485975843754
0.999613995142192	0.000386004857808042	0.773737704633485	4.76025803555484e-05	0.000110430077338670	0.00550272307057834	-0.129837471263348	0.127858124504630	-0.00374354565813479
0.999522344991310	0.000477655008690014	0.957448287384738	0.000105479357712600	0.000234904901165106	0.00686502645742650	-0.123897653295578	0.121363068231970	-0.00472260208743284
0.999422896348953	0.000577103651047017	1.15679076380634	0.000211448558997372	0.000454204009576806	0.00830908898681282	-0.116957313930151	0.113734505631470	-0.00578997825482169
0.999315651768484	0.000684348231515974	1.37176001574176	0.000391573317942726	0.000812059454762603	0.00978852837275552	-0.109160270576520	0.105071416814245	-0.00692552342853738
0.999200613924187	0.000799386075812980	1.60235068265148	0.000679643658861633	0.00135855636575485	0.0112425477524891	-0.100710745695292	0.0955250308399846	-0.00810048893226440
0.999077785611161	0.000922214388838993	1.84855716182489	0.00111727436846872	0.00214513744736484	0.0125984706989550	-0.0918638095559134	0.0852923256121669	-0.00927801284798675
0.998947169745211	0.00105283025478897	2.11037360859901	0.00175328728009029	0.00321739121648550	0.0137767206169099	-0.0829124062737544	0.0746076367417821	-0.0104147692630990
0.998808769362744	0.00119123063725601	2.38779393656726	0.00264226598502771	0.00460644450257622	0.0146978896886854	-0.0741717868647737	0.0637328002929052	-0.0114637579293520
0.998662587620649	0.00133741237935103	2.68081181781935	0.00384224109324234	0.00632035134366905	0.0152909857388607	-0.0659622523589654	0.0529460609700347	-0.0123779664864221
0.998508627796193	0.00149137220380702	2.98942068315023	0.00541155775526589	0.00833716294350731	0.0155015547775678	-0.0585911988705074	0.0425299025168611	-0.0131144297292323
0.998346893286899	0.00165310671310104	3.31361372230470	0.00740508683830383	0.0106012459874196	0.0152982927611310	-0.0523355624810338	0.0327580552880399	-0.0136381029878678
0.998177387610434	0.00182261238956605	3.65338388420148	0.00987005247413188	0.0130238940270150	0.0146770161984900	-0.0474258479432448	0.0238821760709987	-0.0139249883290551
0.998000114404488	0.00199988559551201	4.00872387717602	0.0128418415899299	0.0154884835172472	0.0136613791706884	-0.0440329329042165	0.0161189836609603	-0.0139640926748753
0.997815077426654	0.00218492257334602	4.37962616922126	0.0163402142069243	0.0178595741820276	0.0123003490357675	-0.0422587146692900	0.00963885465658289	-0.0137580122613480
0.997622280554307	0.00237771944569298	4.76608298822959	0.0203663303223517	0.0199946574628327	0.0106630139814087	-0.0421313837362199	0.00455694179663216	-0.0133221689822582
0.997421727784479	0.00257827221552098	5.16808632224403	0.0249009440569435	0.0217568671819536	0.00883166598148742	-0.0436056877567576	0.000927730021905857	-0.0126829175508361
0.997213423233732	0.00278657676626803	5.58562791971243	0.0299039956055124	0.0230269322906786	0.00689423298892793	-0.0465680579306194	-0.00125638285342291	-0.0118748655975807
0.996997371138035	0.00300262886196501	6.01869928973380	0.0353156755283528	0.0237129257523676	0.00493704929476734	-0.0508459961592409	-0.00206233062804457	-0.0109377946740015
0.996773575852631	0.00322642414736896	6.46729170232555	0.0410588705278007	0.0237568382527271	0.00303872413677066	-0.0562207425493468	-0.00160975491843118	-0.00991355037497020
0.996542041851904	0.00345795814809602	6.93139618868995	0.0470427522999100	0.0231375540451718	0.00126557876231978	-0.0624420022751133	-6.12210131554518e-05	-0.00884320549720574
0.996302773729253	0.00369722627074698	7.41100354146576	0.0531671631883823	0.0218703193873449	-0.000331161126341908	-0.0692434206347176	0.00238972676182027	-0.00776471308774052
0.996055776196952	0.00394422380304804	7.90610431501042	0.0593273966192996	0.0200031989080540	-0.00171646680009319	-0.0763575523684763	0.00553152356185117	-0.00671117396818036
0.995801054086013	0.00419894591398695	8.41668882567292	0.0654189685291119	0.0176112791138278	-0.00287112410053667	-0.0835292612446840	0.00914742100183178	-0.00570975765031503
0.995538612346054	0.00446138765394599	8.94274715206038	0.0713420209628474	0.0147894978921382	-0.00379019741376498	-0.0905267693543163	0.0130272135469841	-0.00478124320784248
0.995268456045154	0.00473154395484599	9.48426913532667	0.0770050773502487	0.0116449672470942	-0.00448071612371184	-0.0971498897023166	0.0169770957596318	-0.00394009285160409
0.994990590369711	0.00500940963028895	10.0412443794584	0.0823279649896152	0.00828954013056489	-0.00495895190613308	-0.103235267800787	0.0208271578707152	-0.00319493842283215
0.994705020624303	0.00529497937569701	10.6136622515534	0.0872438191618135	0.00483319114470017	-0.00524760853029322	-0.108658710249877	0.0244362983167546	-0.00254934821521417
0.994411752231539	0.00558824776846101	11.2015118821184	0.0917001732258172	0.00137858009783725	-0.00537317563935983	-0.113334885356183	0.0276945811279798	-0.00200274640489126
0.994110790731916	0.00588920926808401	11.8047821653571	0.0956592116178901	-0.00198301674132240	-0.00536361947071196	-0.117214834991555	0.0305232734168653	-0.00155137566797575
0.993802141783668	0.00619785821633201	12.4234617594717	0.0990973128374954	-0.00517437382473318	-0.00524651145710459	-0.120281853276861	0.0328729709635354	-0.00118921808018319
0.993485811162616	0.00651418883738397	13.0575390869641	0.102004036475607	-0.00813366502065610	-0.00504763672863706	-0.122546369199587	0.0347203521856515	-0.000908814985219744
0.993161804762017	0.00683819523798301	13.7070023349389	0.104380714875280	-0.0108146647918822	-0.00479007575150144	-0.124040457890678	0.0360641411627548	-0.000701951263894737
0.992830128592411	0.00716987140758896	14.3718394554089	0.106238801208184	-0.0131860394308974	-0.00449371053671552	-0.124812476736563	0.0369207900263177	-0.000560191709614003
0.992490788781466	0.00750921121853398	15.0520381656074	0.107598107176908	-0.0152300013407128	-0.00417507597290954	-0.124922150177709	0.0373202553221984	-0.000475273184319070
0.992143791573819	0.00785620842618096	15.7475859483053	0.108485039644970	-0.0169405734731360	-0.00384746363024114	-0.124436266344080	0.0373020835768734	-0.000439365646437628
0.991789143330920	0.00821085666907995	16.4584700521251	0.108930921198855	-0.0183216525969377	-0.00352118721128963	-0.123425019926506	0.0369118919842702	-0.000445222696463480
0.991426850530871	0.00857314946912902	17.1846774918631	0.108970456596037	-0.0193850238976705	-0.00320393051106110	-0.121958978709626	0.0361982901873289	-0.000486252403071870
0.991056919768265	0.00894308023173496	17.9261950488115	0.108640384254600	-0.0201484512911970	-0.00290112404611351	-0.120106672881749	0.0352103132104774	-0.000556538982639587
0.990679357754020	0.00932064224597995	18.6830092710926	0.107978328687356	-0.0206339277409468	-0.00261632964722579	-0.117932856511502	0.0339954598792859	-0.000650828614993534
0.990294171315216	0.00970582868478398	19.4551064739842	0.107021850855651	-0.0208661332498874	-0.00235162204413182	-0.115497493025075	0.0325984100117151	-0.000764484168909398
0.989901367394930	0.0100986326050700	20.2424727402510	0.105807685889929	-0.0208711324717597	-0.00210794536285690	-0.112855375930245	0.0310603426777511	-0.000893425647941388
